time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
58,337.8,2,2096.7,300.0,101.3,0.3,0.1,0.0,191.0,48.99,636.0,base3_c3_col
59,352.8,2,2060.3,300.0,105.8,0.3,0.1,0.0,199.0,51.97,663.0,base3_c3_col
60,365.0,2,2030.8,300.0,109.5,0.3,0.1,0.0,209.0,54.52,697.0,base3_c3_col
61,370.0,2,2035.7,52.0,109.8,0.0,0.1,0.0,38.0,54.71,727.0,base3_c3_col
62,377.5,1,2042.9,52.2,110.2,0.0,0.1,0.0,39.0,55.0,739.0,base3_c3_col
63,388.8,1,2054.0,52.2,110.7,0.0,0.1,0.0,39.0,55.44,742.0,base3_c3_col
64,403.7,1,2069.1,52.2,111.5,0.0,0.1,0.0,39.0,56.02,746.0,base3_c3_col
65,418.8,1,2084.5,52.2,112.3,0.0,0.1,0.0,39.0,56.61,750.0,base3_c3_col
66,433.8,1,2100.4,52.2,113.1,0.0,0.1,0.0,39.0,57.2,753.0,base3_c3_col
67,448.7,1,2116.9,52.3,113.9,0.0,0.1,0.0,39.0,57.79,754.0,base3_c3_col
68,463.8,1,2134.4,52.4,114.7,0.0,0.1,0.0,39.0,58.38,754.0,base3_c3_col
69,478.7,1,2152.1,52.5,115.4,0.0,0.1,0.0,39.0,58.97,752.0,base3_c3_col
70,493.8,1,2170.3,52.6,116.2,0.0,0.1,0.0,39.0,59.56,749.0,base3_c3_col
71,508.8,1,2189.1,52.8,117.0,0.0,0.1,0.0,39.0,60.15,745.0,base3_c3_col
72,523.7,1,2208.5,52.9,117.8,0.0,0.1,0.0,39.0,60.74,739.0,base3_c3_col
73,538.8,2,2229.1,53.2,118.6,0.0,0.1,0.0,39.0,61.32,732.0,base3_c3_col
74,553.7,1,2249.7,53.4,119.4,0.0,0.1,0.0,39.0,61.9,723.0,base3_c3_col
75,568.8,1,2271.6,53.7,120.2,0.0,0.1,0.0,38.0,62.48,712.0,base3_c3_col
76,583.8,2,2294.8,54.0,121.0,0.0,0.1,0.0,38.0,63.04,700.0,base3_c3_col
77,598.7,2,2319.0,54.3,121.8,0.0,0.1,0.0,37.0,63.6,687.0,base3_c3_col
78,613.8,2,2344.7,54.7,122.7,0.0,0.1,0.0,37.0,64.16,673.0,base3_c3_col
79,628.7,2,2371.9,55.1,123.5,0.0,0.1,0.0,36.0,64.7,657.0,base3_c3_col
80,643.8,2,2402.2,55.6,124.3,0.0,0.1,0.0,36.0,65.23,641.0,base3_c3_col
81,658.8,2,2434.6,56.1,125.2,0.0,0.1,0.0,35.0,65.76,626.0,base3_c3_col
82,673.7,2,2471.8,56.6,126.0,0.0,0.1,0.0,35.0,66.28,613.0,base3_c3_col
83,688.8,2,2514.0,57.0,126.9,0.0,0.1,0.0,34.0,66.8,603.0,base3_c3_col
84,703.7,3,2583.1,57.5,127.7,0.0,0.1,0.0,34.0,67.31,595.0,base3_c3_col
85,718.8,2,2658.1,58.1,128.6,0.0,0.1,0.0,34.0,67.82,589.0,base3_c3_col
86,730.0,2,2714.4,58.4,129.3,0.0,0.1,0.0,34.0,68.21,587.0,base3_c3_col
87,735.0,1,2730.5,117.3,129.9,0.1,0.1,0.0,69.0,68.55,587.0,base3_c3_col
88,742.5,2,2754.7,117.3,130.7,0.1,0.1,0.0,68.0,69.07,583.0,base3_c3_col
89,753.7,2,2791.0,117.5,132.1,0.1,0.1,0.0,68.0,69.83,579.0,base3_c3_col
90,768.8,2,2839.6,117.8,133.8,0.1,0.1,0.0,68.0,70.85,574.0,base3_c3_col
91,783.8,2,2888.3,118.2,135.6,0.1,0.1,0.0,67.0,71.85,567.0,base3_c3_col
92,798.7,2,2937.0,118.7,137.4,0.1,0.1,0.0,67.0,72.85,561.0,base3_c3_col
93,813.7,2,2985.7,119.3,139.2,0.1,0.1,0.0,66.0,73.84,554.0,base3_c3_col
94,828.7,2,3034.5,119.9,141.0,0.1,0.1,0.0,66.0,74.83,549.0,base3_c3_col
95,843.8,2,3083.6,120.6,142.8,0.1,0.1,0.0,66.0,75.81,544.0,base3_c3_col
96,858.8,2,3132.7,121.2,144.6,0.1,0.1,0.0,65.0,76.79,537.0,base3_c3_col
97,873.8,2,3181.7,121.7,146.4,0.1,0.1,0.0,65.0,77.76,531.0,base3_c3_col
98,888.7,2,3230.7,122.3,148.2,0.1,0.1,0.0,64.0,78.72,526.0,base3_c3_col
99,903.7,2,3279.6,122.9,150.1,0.1,0.1,0.0,64.0,79.68,521.0,base3_c3_col
100,918.8,2,3328.4,123.5,151.9,0.1,0.1,0.0,64.0,80.64,517.0,base3_c3_col
101,933.8,2,3377.2,124.1,153.8,0.1,0.1,0.0,64.0,81.6,513.0,base3_c3_col
102,948.8,2,3425.8,124.7,155.7,0.1,0.1,0.0,64.0,82.55,510.0,base3_c3_col
103,963.7,2,3474.4,125.3,157.6,0.1,0.1,0.0,64.0,83.5,507.0,base3_c3_col
104,978.7,2,3522.8,125.9,159.4,0.1,0.1,0.0,64.0,84.46,505.0,base3_c3_col
105,993.8,2,3571.0,126.5,161.3,0.0,0.1,0.0,64.0,85.41,503.0,base3_c3_col
106,1008.8,2,3619.2,127.1,163.3,0.0,0.1,0.0,64.0,86.37,501.0,base3_c3_col
107,1023.8,2,3667.2,127.7,165.2,0.0,0.1,0.0,64.0,87.32,500.0,base3_c3_col
108,1038.8,2,3715.1,128.3,167.1,0.0,0.1,0.0,64.0,88.28,499.0,base3_c3_col
109,1053.7,2,3762.8,128.9,169.0,0.0,0.1,0.0,64.0,89.25,498.0,base3_c3_col
110,1068.8,2,3810.3,129.5,171.0,0.0,0.1,0.0,64.0,90.21,498.0,base3_c3_col
111,1083.7,2,3857.7,130.0,172.9,0.0,0.1,0.0,65.0,91.18,497.0,base3_c3_col
112,1095.0,2,3893.1,130.6,174.4,0.0,0.1,0.0,65.0,91.91,497.0,base3_c3_col
113,1110.0,2,3940.2,131.1,176.4,0.0,0.1,0.0,65.0,92.89,497.0,base3_c3_col
114,1125.0,2,3987.1,131.7,178.3,0.0,0.1,0.0,65.0,93.87,497.0,base3_c3_col
115,1140.0,2,4034.0,132.3,180.3,0.0,0.1,0.0,66.0,94.86,497.0,base3_c3_col
116,1155.0,2,4081.2,132.9,182.3,0.0,0.1,0.0,66.0,95.85,497.0,base3_c3_col
117,1170.0,2,4128.2,133.5,184.3,0.0,0.1,0.0,66.0,96.84,496.0,base3_c3_col
118,1185.0,2,4175.2,134.0,186.3,0.0,0.1,0.0,66.0,97.84,495.0,base3_c3_col
119,1200.0,2,4222.0,134.6,188.3,0.0,0.1,0.0,66.0,98.83,493.0,base3_c3_col
120,1215.0,2,4268.7,135.1,190.4,0.0,0.1,0.0,66.0,99.83,492.0,base3_c3_col
121,1230.0,2,4315.3,135.6,192.4,0.0,0.1,0.0,67.0,100.83,491.0,base3_c3_col
122,1245.0,2,4361.8,136.2,194.4,0.0,0.1,0.0,67.0,101.83,490.0,base3_c3_col
123,1260.0,2,4408.2,136.7,196.5,0.0,0.1,0.0,67.0,102.83,489.0,base3_c3_col
124,1275.0,2,4454.4,137.2,198.6,0.0,0.1,0.0,67.0,103.84,489.0,base3_c3_col
125,1290.0,2,4500.5,137.7,200.6,0.0,0.1,0.0,67.0,104.85,489.0,base3_c3_col
126,1305.0,2,4546.5,138.2,202.7,0.0,0.1,0.0,68.0,105.86,488.0,base3_c3_col
127,1320.0,2,4592.3,138.8,204.8,0.0,0.1,0.0,68.0,106.88,488.0,base3_c3_col
128,1335.0,2,4638.0,139.3,206.9,0.0,0.1,0.0,68.0,107.9,488.0,base3_c3_col
129,1350.0,2,4683.6,139.8,209.0,0.0,0.1,0.0,68.0,108.92,488.0,base3_c3_col
130,1365.0,2,4729.0,140.3,211.1,0.0,0.1,0.0,69.0,109.95,488.0,base3_c3_col
131,1380.0,2,4774.2,140.9,213.2,0.0,0.1,0.0,69.0,110.98,488.0,base3_c3_col
132,1395.0,2,4819.3,141.4,215.3,0.0,0.1,0.0,69.0,112.02,489.0,base3_c3_col
133,1410.0,2,4864.3,141.9,217.4,0.0,0.1,0.0,69.0,113.06,489.0,base3_c3_col
134,1425.0,2,4909.1,142.5,219.6,0.0,0.1,0.0,70.0,114.1,489.0,base3_c3_col
135,1440.0,2,4953.7,143.0,221.7,0.0,0.1,0.0,70.0,115.15,489.0,base3_c3_col
136,1455.0,2,4998.2,143.6,223.9,0.0,0.1,0.0,70.0,116.21,490.0,base3_c3_col
137,1460.0,2,5013.0,144.2,224.6,0.0,0.1,0.0,71.0,116.56,490.0,base3_c3_col
138,1465.0,2,5017.1,216.5,225.7,0.0,0.1,0.0,106.0,117.09,490.0,base3_c3_col
139,1472.5,2,5023.2,216.6,227.3,0.0,0.1,0.0,105.0,117.88,486.0,base3_c3_col
140,1483.7,2,5032.2,217.0,229.7,0.0,0.1,0.0,105.0,119.07,484.0,base3_c3_col
141,1498.8,2,5044.3,217.5,233.0,0.0,0.1,0.0,104.0,120.63,480.0,base3_c3_col
142,1513.7,2,5056.3,218.0,236.3,0.0,0.1,0.0,104.0,122.19,477.0,base3_c3_col
143,1528.8,2,5068.2,218.6,239.5,0.0,0.1,0.0,104.0,123.74,474.0,base3_c3_col
144,1543.7,2,5080.1,219.0,242.8,0.0,0.1,0.0,103.0,125.29,471.0,base3_c3_col
145,1558.8,2,5091.9,219.4,246.1,0.0,0.1,0.0,103.0,126.84,469.0,base3_c3_col
146,1573.7,2,5103.7,219.7,249.4,0.0,0.1,0.0,103.0,128.38,468.0,base3_c3_col
147,1588.8,2,5115.5,220.0,252.7,0.0,0.1,0.0,103.0,129.92,466.0,base3_c3_col
148,1603.8,2,5127.2,220.3,256.0,0.0,0.1,0.0,102.0,131.46,465.0,base3_c3_col
149,1618.7,2,5138.9,220.5,259.3,0.0,0.1,0.0,102.0,132.99,464.0,base3_c3_col
150,1633.8,2,5150.6,220.8,262.6,0.0,0.1,0.0,102.0,134.53,464.0,base3_c3_col
151,1648.7,2,5162.2,221.0,266.0,0.0,0.1,0.0,102.0,136.06,463.0,base3_c3_col
152,1663.8,2,5173.7,221.2,269.3,0.0,0.1,0.0,102.0,137.6,463.0,base3_c3_col
153,1678.7,2,5185.3,221.4,272.6,0.0,0.1,0.0,102.0,139.14,463.0,base3_c3_col
154,1693.8,2,5196.8,221.6,275.9,0.0,0.1,0.0,102.0,140.67,462.0,base3_c3_col
155,1708.7,2,5208.2,221.8,279.2,0.0,0.1,0.0,103.0,142.21,462.0,base3_c3_col
156,1723.7,2,5219.6,221.9,282.6,0.0,0.1,0.0,103.0,143.75,462.0,base3_c3_col
157,1738.8,2,5231.0,222.1,285.9,0.0,0.1,0.0,103.0,145.29,462.0,base3_c3_col
158,1753.7,2,5242.3,222.3,289.2,0.0,0.1,0.0,103.0,146.83,462.0,base3_c3_col
159,1768.8,2,5253.6,222.5,292.6,0.0,0.1,0.0,103.0,148.37,462.0,base3_c3_col
160,1783.7,2,5264.9,222.7,295.9,0.0,0.1,0.0,103.0,149.91,462.0,base3_c3_col
161,1798.8,2,5276.1,222.8,299.3,0.0,0.1,0.0,103.0,151.46,462.0,base3_c3_col
162,1813.7,2,5287.3,223.0,302.6,0.0,0.1,0.0,103.0,153.0,462.0,base3_c3_col
163,1825.0,2,5295.6,223.2,305.1,0.0,0.1,0.0,103.0,154.16,462.0,base3_c3_col
164,1840.0,2,5306.7,223.3,308.5,0.0,0.1,0.0,103.0,155.71,462.0,base3_c3_col
165,1855.0,2,5317.8,223.5,311.8,0.0,0.1,0.0,103.0,157.25,462.0,base3_c3_col
166,1870.0,2,5328.8,223.7,315.2,0.0,0.1,0.0,103.0,158.8,462.0,base3_c3_col
167,1885.0,2,5339.8,223.8,318.5,0.0,0.1,0.0,103.0,160.35,462.0,base3_c3_col
168,1900.0,2,5350.7,224.0,321.9,0.0,0.1,0.0,103.0,161.9,462.0,base3_c3_col
169,1915.0,2,5361.6,224.2,325.3,0.0,0.1,0.0,103.0,163.46,462.0,base3_c3_col
170,1930.0,2,5372.5,224.3,328.6,0.0,0.1,0.0,104.0,165.01,462.0,base3_c3_col
171,1945.0,2,5383.3,224.5,332.0,0.0,0.1,0.0,104.0,166.56,462.0,base3_c3_col
172,1960.0,2,5394.0,224.7,335.4,0.0,0.1,0.0,104.0,168.12,462.0,base3_c3_col
173,1975.0,2,5404.8,224.8,338.7,0.0,0.1,0.0,104.0,169.67,462.0,base3_c3_col
174,1990.0,2,5415.4,225.0,342.1,0.0,0.1,0.0,104.0,171.23,461.0,base3_c3_col
175,2005.0,2,5426.1,225.2,345.5,0.0,0.1,0.0,104.0,172.79,461.0,base3_c3_col
176,2020.0,2,5436.7,225.4,348.9,0.0,0.1,0.0,104.0,174.35,461.0,base3_c3_col
177,2035.0,2,5447.2,225.5,352.2,0.0,0.1,0.0,104.0,175.91,461.0,base3_c3_col
178,2050.0,2,5457.8,225.7,355.6,0.0,0.1,0.0,104.0,177.47,461.0,base3_c3_col
179,2065.0,2,5468.2,225.9,359.0,0.0,0.1,0.0,104.0,179.04,461.0,base3_c3_col
180,2080.0,2,5478.7,226.0,362.4,0.0,0.1,0.0,104.0,180.6,461.0,base3_c3_col
181,2095.0,2,5489.1,226.2,365.8,0.0,0.1,0.0,104.0,182.17,461.0,base3_c3_col
182,2110.0,2,5499.4,226.4,369.2,0.0,0.1,0.0,104.0,183.73,461.0,base3_c3_col
183,2125.0,2,5509.7,226.5,372.6,0.0,0.1,0.0,105.0,185.3,461.0,base3_c3_col
184,2140.0,2,5520.0,226.7,376.0,0.0,0.1,0.0,105.0,186.87,461.0,base3_c3_col
185,2155.0,2,5530.2,226.9,379.4,0.0,0.1,0.0,105.0,188.44,461.0,base3_c3_col
186,2170.0,2,5540.4,227.0,382.8,0.0,0.1,0.0,105.0,190.01,461.0,base3_c3_col
187,2185.0,2,5550.5,227.2,386.2,0.0,0.1,0.0,105.0,191.58,461.0,base3_c3_col
188,2190.0,2,5553.9,227.4,387.3,0.0,0.1,0.0,105.0,192.11,461.0,base3_c3_col
189,2197.5,2,5558.9,227.4,389.1,0.0,0.1,0.0,105.0,192.89,461.0,base3_c3_col
190,2208.8,2,5566.5,227.5,391.6,0.0,0.1,0.0,105.0,194.07,461.0,base3_c3_col
191,2223.7,2,5576.5,227.6,395.0,0.0,0.1,0.0,105.0,195.65,461.0,base3_c3_col
192,2238.8,2,5586.5,227.8,398.4,0.0,0.1,0.0,105.0,197.23,461.0,base3_c3_col
193,2253.8,2,5596.4,228.0,401.9,0.0,0.1,0.0,105.0,198.8,461.0,base3_c3_col
194,2268.7,2,5606.3,228.1,405.3,0.0,0.1,0.0,105.0,200.38,461.0,base3_c3_col
195,2283.7,2,5616.2,228.3,408.7,0.0,0.1,0.0,105.0,201.96,461.0,base3_c3_col
196,2298.8,2,5626.0,228.4,412.1,0.0,0.1,0.0,105.0,203.54,461.0,base3_c3_col
197,2313.8,2,5635.7,228.6,415.6,0.0,0.1,0.0,105.0,205.12,461.0,base3_c3_col
198,2328.7,2,5645.4,228.8,419.0,0.0,0.1,0.0,106.0,206.7,461.0,base3_c3_col
199,2343.8,2,5655.1,228.9,422.4,0.0,0.1,0.0,106.0,208.29,461.0,base3_c3_col
200,2358.8,2,5664.7,229.1,425.9,0.0,0.1,0.0,106.0,209.87,461.0,base3_c3_col
201,2373.7,2,5674.3,229.3,429.3,0.0,0.1,0.0,106.0,211.46,461.0,base3_c3_col
202,2388.7,2,5683.9,229.4,432.7,0.0,0.1,0.0,106.0,213.05,461.0,base3_c3_col
203,2403.8,2,5693.4,229.6,436.2,0.0,0.1,0.0,106.0,214.63,461.0,base3_c3_col
204,2418.8,2,5702.8,229.7,439.6,0.0,0.1,0.0,106.0,216.22,461.0,base3_c3_col
205,2433.7,2,5712.2,229.9,443.1,0.0,0.1,0.0,106.0,217.81,461.0,base3_c3_col
206,2448.7,2,5721.6,230.1,446.5,0.1,0.1,0.0,106.0,219.4,461.0,base3_c3_col
207,2463.8,2,5730.9,230.2,450.0,0.1,0.1,0.0,106.0,221.0,461.0,base3_c3_col
208,2478.7,2,5740.2,230.4,453.4,0.1,0.1,0.0,106.0,222.59,461.0,base3_c3_col
209,2493.7,2,5749.4,230.5,456.9,0.1,0.1,0.0,106.0,224.18,461.0,base3_c3_col
210,2508.8,2,5758.6,230.7,460.4,0.1,0.1,0.0,106.0,225.78,461.0,base3_c3_col
211,2523.8,2,5767.8,230.8,463.8,0.1,0.1,0.0,106.0,227.37,461.0,base3_c3_col
212,2538.7,2,5776.9,231.0,467.3,0.1,0.1,0.0,106.0,228.97,461.0,base3_c3_col
213,2553.7,2,5785.9,231.1,470.8,0.1,0.1,0.0,107.0,230.57,461.0,base3_c3_col
214,2555.0,1,5786.7,231.3,471.0,0.1,0.1,0.0,107.0,230.7,461.0,base3_c3_col
215,2556.9,2,5787.8,231.3,471.5,0.1,0.1,0.0,107.0,230.9,461.0,base3_c3_col
216,2559.7,2,5789.5,231.3,472.1,0.1,0.1,0.0,107.0,231.2,461.0,base3_c3_col
217,2563.9,2,5792.0,231.4,473.1,0.1,0.1,0.0,107.0,231.65,461.0,base3_c3_col
218,2570.2,2,5795.8,231.4,474.6,0.1,0.1,0.0,107.0,232.33,461.0,base3_c3_col
219,2579.7,2,5801.5,231.5,476.8,0.1,0.1,0.0,107.0,233.34,461.0,base3_c3_col
220,2594.0,2,5810.0,231.6,480.1,0.1,0.1,0.0,107.0,234.86,461.0,base3_c3_col
221,2609.0,2,5818.9,231.7,483.5,0.1,0.1,0.0,107.0,236.46,461.0,base3_c3_col
222,2624.0,2,5827.7,231.8,487.0,0.1,0.1,0.0,107.0,238.07,461.0,base3_c3_col
223,2639.0,2,5836.5,232.0,490.5,0.1,0.1,0.0,107.0,239.67,461.0,base3_c3_col
224,2654.0,2,5845.3,232.1,494.0,0.2,0.1,0.0,107.0,241.27,461.0,base3_c3_col
225,2669.0,2,5854.0,232.3,497.5,0.2,0.1,0.0,107.0,242.88,461.0,base3_c3_col
226,2684.0,2,5862.7,232.4,501.0,0.2,0.1,0.0,107.0,244.49,461.0,base3_c3_col
227,2699.0,2,5871.3,232.6,504.4,0.2,0.2,0.0,107.0,246.1,461.0,base3_c3_col
228,2714.0,2,5879.9,232.7,507.9,0.2,0.2,0.0,107.0,247.7,461.0,base3_c3_col
229,2729.0,2,5888.5,232.8,511.4,0.2,0.2,0.0,107.0,249.31,461.0,base3_c3_col
230,2744.0,2,5897.0,233.0,514.9,0.2,0.2,0.0,107.0,250.93,461.0,base3_c3_col
231,2759.0,2,5905.4,233.1,518.4,0.3,0.2,0.0,107.0,252.54,461.0,base3_c3_col
232,2774.0,2,5913.9,233.3,521.9,0.3,0.2,0.0,108.0,254.15,461.0,base3_c3_col
233,2789.0,2,5922.2,233.4,525.4,0.3,0.2,0.0,108.0,255.76,461.0,base3_c3_col
234,2804.0,2,5930.6,233.5,528.9,0.3,0.2,0.0,108.0,257.38,461.0,base3_c3_col
235,2819.0,2,5938.9,233.6,532.4,0.3,0.2,0.0,108.0,259.0,461.0,base3_c3_col
236,2834.0,2,5947.1,233.8,535.9,0.4,0.2,0.0,108.0,260.61,461.0,base3_c3_col
237,2849.0,2,5955.3,233.9,539.4,0.4,0.2,0.0,108.0,262.23,461.0,base3_c3_col
238,2864.0,2,5963.5,234.0,542.9,0.4,0.2,0.0,108.0,263.85,461.0,base3_c3_col
239,2879.0,2,5971.6,234.1,546.5,0.4,0.2,0.0,108.0,265.47,461.0,base3_c3_col
240,2894.0,2,5979.7,234.3,550.0,0.5,0.2,0.0,108.0,267.09,461.0,base3_c3_col
241,2909.0,2,5987.7,234.4,553.5,0.5,0.2,0.0,108.0,268.71,461.0,base3_c3_col
242,2920.0,2,5993.6,234.5,556.1,0.5,0.2,0.0,108.0,269.9,461.0,base3_c3_col
243,2925.0,2,5989.6,273.7,557.4,0.7,0.2,0.0,126.0,270.54,461.0,base3_c3_col
244,2932.5,2,5983.4,273.6,559.5,0.7,0.2,0.0,126.0,271.48,459.0,base3_c3_col
245,2943.8,2,5973.9,273.5,562.6,0.7,0.2,0.0,125.0,272.89,458.0,base3_c3_col
246,2958.8,2,5961.4,273.4,566.7,0.7,0.3,0.0,125.0,274.76,457.0,base3_c3_col
247,2973.7,2,5949.0,273.3,570.8,0.8,0.3,0.0,124.0,276.63,456.0,base3_c3_col
248,2988.8,2,5936.7,273.1,574.9,0.9,0.3,0.0,124.0,278.49,455.0,base3_c3_col
249,3003.8,2,5924.5,272.8,579.0,0.9,0.3,0.0,124.0,280.35,454.0,base3_c3_col
250,3018.7,2,5912.4,272.5,583.1,1.0,0.3,0.0,124.0,282.2,454.0,base3_c3_col
251,3033.7,2,5900.4,272.2,587.1,1.0,0.3,0.0,123.0,284.05,453.0,base3_c3_col
252,3048.8,2,5888.4,271.9,591.2,1.1,0.3,0.0,123.0,285.9,453.0,base3_c3_col
253,3063.8,2,5876.6,271.6,595.3,1.2,0.4,0.0,123.0,287.75,453.0,base3_c3_col
254,3078.7,2,5864.8,271.3,599.4,1.3,0.4,0.0,123.0,289.59,453.0,base3_c3_col
255,3093.8,2,5853.1,270.9,603.4,1.4,0.4,0.01,123.0,291.43,453.0,base3_c3_col
256,3108.8,2,5841.6,270.6,607.5,1.4,0.4,0.01,123.0,293.27,453.0,base3_c3_col
257,3123.7,2,5830.1,270.2,611.5,1.5,0.4,0.01,122.0,295.11,453.0,base3_c3_col
